PARAMETERS
Network: unet
Loss: mse
Optimizer: adam
Learning rate: 0.0001
Number of iterations: 500

Iteration	Loss	SNR	CNR	SSIM
input_image	N/A	14537.490804892908	1.0058722301011933	8.660941156623604e-06
0	0.9389842748641968	8.84282912436553	0.023884025711944944	0.006263337111751287
10	0.775657057762146	100000000.0	0.0	0.0006736844209601499
20	0.7632980346679688	100000000.0	0.0	0.000673520295079496
30	0.7505144476890564	100000000.0	0.0	0.0006735174400952226
40	0.7377443909645081	100000000.0	0.0	0.0006735109986853546
50	0.7250739336013794	100000000.0	0.0	0.0006726448978979666
60	0.7128355503082275	100000000.0	0.0	0.0006726448981725346
70	0.7009415626525879	100000000.0	0.0	0.0006726449037904746
80	0.689411997795105	100000000.0	0.0	0.0006726449190242328
90	0.6782516241073608	100000000.0	0.0	0.0006726449604569305
100	0.6674572229385376	100000000.0	0.0	0.0006726450843771255
110	0.6570208668708801	100000000.0	0.0	0.0006726457536464573
120	0.6469297409057617	100000000.0	0.0	0.0006726321458758795
130	0.6371758580207825	100000000.0	0.0	0.0006724587546559767
140	0.6277419328689575	100000000.0	0.0	0.0006725895054790476
150	0.6184970140457153	310134.8876953125	0.0	-1.0274259794159534e-11
160	0.6096891760826111	35989.28451538086	0.0	1.5141026211861694e-12
170	0.6011557579040527	61291.45622253418	0.0	4.3924690846313954e-12
180	0.5928869247436523	62674.28398132324	0.0	4.593191311949082e-12
190	0.5848724842071533	57950.615882873535	0.0	3.927044283037765e-12
200	0.5771010518074036	54144.859313964844	0.0	3.4284551627264457e-12
210	0.5695610046386719	55348.873138427734	0.0	3.583159995626942e-12
220	0.5622411966323853	58913.230895996094	0.0	4.0603005761880364e-12
230	0.5551310777664185	65991.28246307373	0.0	5.095924412887039e-12
240	0.5482203364372253	75921.41628265381	0.0	6.747092824443655e-12
250	0.5414994955062866	88012.2184753418	0.0	9.07074279421006e-12
260	0.5349591374397278	106647.61066436768	0.0	1.3324474219120364e-11
270	0.5285908579826355	131800.77075958252	0.0	2.036078793331829e-11
280	0.522386372089386	161483.88385772705	0.0	3.0581377742890836e-11
290	0.5163378715515137	198718.90544891357	0.0	4.634171579510043e-11
300	0.5104379653930664	233098.8645553589	0.0	6.381247769867103e-11
310	0.504679799079895	263029.3369293213	0.0	8.131703457886988e-11
320	0.49905675649642944	298908.3528518677	0.0	1.0510668425545443e-10
330	0.49356263875961304	338447.09396362305	0.0	1.348773799214961e-10
340	0.4881916642189026	384175.77743530273	0.0	1.7396123031084058e-10
350	0.4829382598400116	434857.6068878174	0.0	2.2311568128389793e-10
360	0.4777972400188446	487986.2070083618	0.0	2.8122810254875733e-10
370	0.4727635979652405	546032.190322876	0.0	3.524411280050547e-10
380	0.4678328037261963	616601.1095046997	0.0	4.4994412567117825e-10
390	0.46300044655799866	696057.0812225342	0.0	5.740877322043202e-10
400	0.45826226472854614	782927.8707504272	0.0	7.272495533860185e-10
410	0.45361456274986267	866571.0687637329	0.0	8.915546189327392e-10
420	0.4490535259246826	964462.7571105957	0.0	1.1051961223352044e-09
430	0.4445757269859314	1067355.2751541138	0.0	1.354299532205225e-09
440	0.4401777684688568	1173722.743988037	0.0	1.63777886041823e-09
450	0.4358566403388977	1284673.810005188	0.0	1.960067018848289e-09
460	0.4316093921661377	1398637.8908157349	0.0	2.3176064547536506e-09
470	0.42743322253227234	1521757.2450637817	0.0	2.7320237230626522e-09
480	0.4233255684375763	1664218.3065414429	0.0	3.2523813433193994e-09
490	0.41928383708000183	1816532.015800476	0.0	3.8480180079118054e-09
500	0.41530585289001465	1986265.1824951172	0.0	4.559698328992439e-09
